diseaseId,targetId,associationScore
MONDO_0011801,ENSG00000042088,0.6252122047594204
MONDO_0011842,ENSG00000030582,0.7831198154586793
MONDO_0011873,ENSG00000119655,0.7918499971962479
MONDO_0012052,ENSG00000033011,0.8570358027921433
MONDO_0012097,ENSG00000188095,0.7158307800756936
MONDO_0012322,ENSG00000043355,0.8173904857349
MONDO_0012500,ENSG00000213689,0.7567103186426165
MONDO_0012514,ENSG00000122591,0.7142692776973729
MONDO_0012622,ENSG00000117593,0.795695962985391
MONDO_0012676,ENSG00000103249,0.7654112067530954
MONDO_0012693,ENSG00000104812,0.7840801425102233
MONDO_0012726,ENSG00000187498,0.8084994104199149
MONDO_0012730,ENSG00000107796,0.8090815462407921
MONDO_0012933,ENSG00000139618,0.7935505520780154
MONDO_0012990,ENSG00000139988,0.70807588822238
MONDO_0012996,ENSG00000171766,0.814067180889568
MONDO_0013082,ENSG00000109132,0.686755928516555
MONDO_0013112,ENSG00000106541,0.5036449973405852
MONDO_0013163,ENSG00000196236,0.7579869160502934
MONDO_0013191,ENSG00000203485,0.812112199853246
MONDO_0013339,ENSG00000073578,0.7671540710199202
MONDO_0013359,ENSG00000120457,0.7700498742251902
MONDO_0013391,ENSG00000116171,0.6829959183503147
MONDO_0013591,ENSG00000112280,0.6938855175932853
MONDO_0013626,ENSG00000136695,0.8151480346195134
MONDO_0013760,ENSG00000118402,0.7419504309268967
MONDO_0013800,ENSG00000106080,0.7738435411988822
MONDO_0013907,ENSG00000176225,0.7020908830743421
MONDO_0013970,ENSG00000103507,0.7580357661465361
MONDO_0014061,ENSG00000196739,0.7703234733027584
MONDO_0014209,ENSG00000154277,0.8058315981547188
MONDO_0014221,ENSG00000111669,0.7876726296020036
MONDO_0014391,ENSG00000171793,0.7276938618167046
MONDO_0014442,ENSG00000133641,0.544079771686135
MONDO_0014460,ENSG00000083307,0.7277527210327476
MONDO_0014630,ENSG00000065057,0.7442251280536357
MONDO_0014658,ENSG00000068078,0.7231211890239602
MONDO_0014920,ENSG00000114738,0.5473901628238818
MONDO_0015152,ENSG00000085998,0.6167409093028888
MONDO_0015229,ENSG00000011143,0.7410697231753197
MONDO_0015231,ENSG00000162399,0.6332351257233474
MONDO_0015277,ENSG00000182580,0.5207120810218104
MONDO_0015278,ENSG00000141646,0.6438499666321863
MONDO_0015356,ENSG00000039068,0.5729736710865295
MONDO_0015356,ENSG00000185920,0.553232405092908
MONDO_0015626,ENSG00000104381,0.664775203028697
MONDO_0015780,ENSG00000182117,0.6388280134581948
MONDO_0015791,ENSG00000138039,0.5560770928401144
MONDO_0015799,ENSG00000141627,0.6790103392065435
MONDO_0016293,ENSG00000074621,0.691696419553567
MONDO_0016296,ENSG00000135506,0.5036449973405852
MONDO_0016349,ENSG00000015133,0.6366257509407135
MONDO_0016462,ENSG00000095585,0.6755119825337368
MONDO_0016532,ENSG00000153253,0.5714258456233138
MONDO_0016535,ENSG00000135960,0.8096369384885221
MONDO_0016575,ENSG00000167131,0.7236633684447793
MONDO_0016581,ENSG00000169946,0.5586446756052704
MONDO_0016587,ENSG00000134755,0.6331703457743563
MONDO_0016660,ENSG00000066279,0.7886892611386306
MONDO_0016660,ENSG00000156876,0.6841837695064937
MONDO_0016817,ENSG00000159147,0.5114751352788313
MONDO_0016971,ENSG00000155657,0.6637327540186829
MONDO_0017091,ENSG00000176225,0.5606680109035547
MONDO_0017309,ENSG00000166147,0.6025677932452629
MONDO_0017593,ENSG00000213930,0.5304834201799309
MONDO_0017774,ENSG00000084674,0.7071019001011397
MONDO_0017851,ENSG00000152661,0.7675751194001524
MONDO_0017856,ENSG00000004848,0.6164643547162895
MONDO_0017979,ENSG00000163932,0.6659818732676461
MONDO_0018163,ENSG00000185344,0.7607144507323099
MONDO_0018328,ENSG00000130164,0.669170760493242
MONDO_0018614,ENSG00000090861,0.632696129236115
MONDO_0018772,ENSG00000168778,0.7703789307461366
MONDO_0018878,ENSG00000126778,0.5037760046550158
MONDO_0018911,ENSG00000162992,0.5490470287732522
MONDO_0018949,ENSG00000182533,0.7070489306949881
MONDO_0018950,ENSG00000078070,0.7351423906020066
MONDO_0018997,ENSG00000174775,0.6769624211195132
MONDO_0019019,ENSG00000168487,0.5542331242529148
MONDO_0019064,ENSG00000103089,0.55775678372262
MONDO_0019200,ENSG00000070729,0.7924383165559051
MONDO_0019200,ENSG00000214140,0.7655403481263435
MONDO_0019234,ENSG00000108733,0.7197815448575882
MONDO_0019269,ENSG00000180316,0.5016741441932794
MONDO_0019313,ENSG00000088832,0.5105566386733105
MONDO_0019514,ENSG00000163485,0.5440055762878334
MONDO_0019557,ENSG00000213689,0.6152134261307329
MONDO_0019587,ENSG00000104093,0.566590830260802
MONDO_0019588,ENSG00000188162,0.7058731575978697
MONDO_0019588,ENSG00000204311,0.662747838652552
MONDO_0019623,ENSG00000149131,0.6956633080878579
MONDO_0019625,ENSG00000065534,0.6495214589174569
MONDO_0019947,ENSG00000125046,0.5124860437142471
MONDO_0019952,ENSG00000007314,0.5313520820779352
MONDO_0020135,ENSG00000146282,0.7154113147890763
MONDO_0020526,ENSG00000102145,0.5087667586094589
MONDO_0020748,ENSG00000138075,0.655415961710061
MONDO_0021055,ENSG00000134982,0.7453146464670185
MONDO_0021063,ENSG00000116062,0.5592998124351355
MONDO_0021063,ENSG00000176890,0.529451974544412
MONDO_0021259,ENSG00000198033,0.5652668705801275
MONDO_0021454,ENSG00000104044,0.5073627355395512
MONDO_0021698,ENSG00000196616,0.529967999184983
MONDO_0024304,ENSG00000143631,0.7376151719732013
MONDO_0024519,ENSG00000165731,0.6303824534019702
MONDO_0025354,ENSG00000165164,0.6435320869978526
MONDO_0030028,ENSG00000070214,0.6382415532625231
MONDO_0030462,ENSG00000096872,0.7278657161133898
MONDO_0030514,ENSG00000187147,0.5815557948883736
MONDO_0030924,ENSG00000205220,0.6177473342349628
MONDO_0030925,ENSG00000183324,0.5498981093412512
MONDO_0030996,ENSG00000259207,0.7057799677648067
MONDO_0031021,ENSG00000033627,0.7034453327611562
MONDO_0032588,ENSG00000143761,0.7182264972778295
MONDO_0032618,ENSG00000131495,0.6621025058967335
MONDO_0032630,ENSG00000139180,0.6654775928829695
MONDO_0033014,ENSG00000119537,0.7833635344760304
MONDO_0033203,ENSG00000166224,0.7773482532715988
MONDO_0033542,ENSG00000116679,0.5275003177931299
MONDO_0033638,ENSG00000136463,0.6662482206778554
MONDO_0043797,ENSG00000100346,0.5444026942474033
MONDO_0043797,ENSG00000204681,0.5298345372022956
MONDO_0044205,ENSG00000140598,0.6865114448067456
MONDO_0044300,ENSG00000228716,0.5322511437568784
MONDO_0044637,ENSG00000112541,0.7614366651502877
MONDO_0044696,ENSG00000171853,0.7969444573110298
MONDO_0044701,ENSG00000108312,0.7449491013157672
MONDO_0044765,ENSG00000166224,0.5058239012119463
MONDO_0054696,ENSG00000104856,0.5831681167019009
MONDO_0054724,ENSG00000206530,0.6721327015365812
MONDO_0054732,ENSG00000187790,0.7153153922594556
MONDO_0060457,ENSG00000091592,0.6926159778624484
MONDO_0100062,ENSG00000124140,0.6982067367639851
MONDO_0100096,ENSG00000130203,0.5154847701649146
MONDO_0100101,ENSG00000030304,0.7627419564908653
MONDO_0100133,ENSG00000113845,0.619142954142379
MONDO_0100263,ENSG00000124587,0.6160055065979249
MONDO_0100283,ENSG00000198793,0.6917120700346271
MONDO_0100352,ENSG00000196876,0.5043789061644042
MONDO_0700000,ENSG00000086848,0.5934983693834137
MONDO_0800043,ENSG00000113594,0.7890167024998194
MONDO_0800166,ENSG00000173638,0.552292871390059
MONDO_0800167,ENSG00000182871,0.7876540586829365
MONDO_0859170,ENSG00000166900,0.6308410553424165
MONDO_0859243,ENSG00000127955,0.7473200561071044
MONDO_0859252,ENSG00000262209,0.5196195846140016
MONDO_0859295,ENSG00000117543,0.6803126054782932
MONDO_0957247,ENSG00000007314,0.6398212275642197
MONDO_0957876,ENSG00000100749,0.5525092646872366
MONDO_0957953,ENSG00000196683,0.6441287521426613
MONDO_0958005,ENSG00000104626,0.5755942826749545
MP_0001914,ENSG00000186009,0.505577870038242
OBA_0002272,ENSG00000111142,0.5045683699246908
OBA_0002272,ENSG00000163554,0.6948416650054042
OBA_0002272,ENSG00000234719,0.5053072649217577
OBA_0002313,ENSG00000104044,0.725566386677959
OBA_0003277,ENSG00000108576,0.5212861656985561
OBA_0003277,ENSG00000110080,0.5441689259680995
OBA_0003277,ENSG00000149131,0.5121898405567146
OBA_0003277,ENSG00000187555,0.5170481651149137
OBA_0003460,ENSG00000070182,0.6950709355356984
OBA_0003460,ENSG00000079950,0.5065714843915557
OBA_0003460,ENSG00000109787,0.5077543714080142
OBA_0003460,ENSG00000144749,0.5046165691343392
OBA_0003460,ENSG00000156381,0.5561535066239868
OBA_0003460,ENSG00000205639,0.5772900246803551
OBA_0003747,ENSG00000043143,0.5349255354872208
OBA_0003747,ENSG00000135862,0.5486833151986895
OBA_0003747,ENSG00000178568,0.5272486641989816
OBA_0004528,ENSG00000169760,0.5110618946973177
OBA_1000110,ENSG00000137869,0.5068505083855879
OBA_1000110,ENSG00000171408,0.510214410263232
OBA_1000110,ENSG00000183762,0.5062051609256497
OBA_1000959,ENSG00000196616,0.5438385399376947
OBA_1000968,ENSG00000130208,0.5193009964998259
OBA_1000968,ENSG00000133818,0.5214673581908356
OBA_1000968,ENSG00000175868,0.5004891900623833
OBA_1001011,ENSG00000166035,0.5783458865207127
OBA_1001011,ENSG00000169174,0.5771320330986015
OBA_1001087,ENSG00000043591,0.5541488516156203
OBA_1001087,ENSG00000067141,0.5357542185975125
OBA_1001087,ENSG00000069188,0.5579299871414748
OBA_2040177,ENSG00000145246,0.5416415297220221
OBA_2040179,ENSG00000109917,0.5078124719436752
OBA_2045291,ENSG00000130203,0.5362814936743048
OBA_2050065,ENSG00000115112,0.5138974281517904
OBA_2050068,ENSG00000037280,0.531597360631035
OBA_2050068,ENSG00000157152,0.5270804382407875
OBA_2050068,ENSG00000167202,0.6138266389126203
OBA_2050068,ENSG00000178409,0.5453398155300014
OBA_2050096,ENSG00000140465,0.5071295479330419
OBA_2050096,ENSG00000178568,0.5020759915668763
OBA_2050296,ENSG00000109917,0.5166271598298428
OBA_2050296,ENSG00000134243,0.5375967775645034
OBA_VT0000217,ENSG00000111245,0.5053560438913973
OBA_VT0000217,ENSG00000115850,0.5142524791771174
OBA_VT0000217,ENSG00000119950,0.5497793418979565
OBA_VT0000217,ENSG00000188859,0.5117349708101897
OBA_VT0000217,ENSG00000197057,0.5253174026484624
OBA_VT0001253,ENSG00000003056,0.5431251619399177
OBA_VT0001253,ENSG00000011105,0.5228202131394722
OBA_VT0001253,ENSG00000068078,0.6685519223844824
OBA_VT0001253,ENSG00000073417,0.521847726171241
OBA_VT0001253,ENSG00000100678,0.5235419623824643
OBA_VT0001253,ENSG00000106415,0.5493914970207507
OBA_VT0001253,ENSG00000111962,0.549566528617347
OBA_VT0001253,ENSG00000133818,0.5014023906916523
OBA_VT0001253,ENSG00000145808,0.5216058179561271
OBA_VT0001253,ENSG00000150347,0.5171749559344555
OBA_VT0001253,ENSG00000156381,0.5554812357288295
OBA_VT0001253,ENSG00000157216,0.541108258708206
OBA_VT0001253,ENSG00000174099,0.5172965774373964
OBA_VT0001253,ENSG00000177191,0.5225806880794622
OBA_VT0001253,ENSG00000178997,0.5234575688723553
OBA_VT0001253,ENSG00000182150,0.5182824969787448
OBA_VT0002460,ENSG00000115705,0.5245086628298249
OBA_VT0005144,ENSG00000173511,0.5720122799335641
OBA_VT0005265,ENSG00000166415,0.554499171718936
OBA_VT0010046,ENSG00000122194,0.5431346805376236
OBA_VT0010046,ENSG00000155158,0.5134379793107837
OBA_VT0010046,ENSG00000167772,0.5737944042504838
OBA_VT0010046,ENSG00000261701,0.5330016626230846
OBA_VT0010482,ENSG00000066827,0.6273163635625304
OBA_VT0010482,ENSG00000100626,0.5069973414148193
OBA_VT0010482,ENSG00000116117,0.5195420124754099
OBA_VT0010482,ENSG00000132437,0.5076335301115098
OBA_VT0010482,ENSG00000171435,0.5140293815558334
OBA_VT0010482,ENSG00000244405,0.5167363342793317
Orphanet_101008,ENSG00000100523,0.7558472114821386
Orphanet_1065,ENSG00000150995,0.815988841104267
Orphanet_124,ENSG00000213741,0.7403644159569536
Orphanet_1331,ENSG00000135828,0.5365526921981513
Orphanet_1331,ENSG00000139618,0.7103228515315299
Orphanet_139583,ENSG00000147224,0.6745116400443867
Orphanet_140162,ENSG00000105976,0.5246888178687014
Orphanet_1496,ENSG00000140199,0.7670417982006278
Orphanet_168563,ENSG00000139549,0.6359820326619621
Orphanet_207,ENSG00000066468,0.7359846880515052
Orphanet_2255,ENSG00000141448,0.7644354605043401
Orphanet_240085,ENSG00000186868,0.7224841348501281
Orphanet_254905,ENSG00000198938,0.6262869549511736
Orphanet_269,ENSG00000101596,0.7723897243900991
Orphanet_280671,ENSG00000100288,0.769275256089988
Orphanet_2924,ENSG00000130175,0.697249454507952
Orphanet_2966,ENSG00000126759,0.7619429316909709
Orphanet_319199,ENSG00000155975,0.5766378463265435
Orphanet_35173,ENSG00000147155,0.7592619059657782
Orphanet_352403,ENSG00000173898,0.6895913672383851
Orphanet_352687,ENSG00000214960,0.5527957497696667
Orphanet_399786,ENSG00000139151,0.7014601109984094
Orphanet_53696,ENSG00000119392,0.6604841609001766
Orphanet_590,ENSG00000172269,0.7992207058652769
Orphanet_64753,ENSG00000107290,0.6699362765296962
Orphanet_70595,ENSG00000140521,0.8267586203965903
Orphanet_733,ENSG00000132781,0.7625141826674876
Orphanet_777,ENSG00000124313,0.720653340711768
Orphanet_79107,ENSG00000075624,0.7101600031888919
Orphanet_85458,ENSG00000101439,0.5942804769938195
Orphanet_88632,ENSG00000138061,0.6698674433497106
Orphanet_88632,ENSG00000186790,0.6302576139040755
Orphanet_96210,ENSG00000165091,0.5512273615288533
Orphanet_98702,ENSG00000138738,0.5036449973405852
Orphanet_98977,ENSG00000034971,0.6353795610168292
Orphanet_98993,ENSG00000108255,0.7089146559758065
EFO_0000195,ENSG00000166035,0.5297886353587912
EFO_0000222,ENSG00000126583,0.5470573325525253
EFO_0000222,ENSG00000138413,0.7727332744355285
EFO_0000222,ENSG00000245848,0.8324027904276381
EFO_0000228,ENSG00000196230,0.5596076634420172
EFO_0000275,ENSG00000136546,0.5739520545327218
EFO_0000275,ENSG00000167397,0.6073239385195499
EFO_0000279,ENSG00000092020,0.5072301274441033
EFO_0000284,ENSG00000119866,0.5170491051593342
EFO_0000304,ENSG00000055609,0.5524312138692788
EFO_0000305,ENSG00000050327,0.5058425899040855
EFO_0000305,ENSG00000110092,0.6110828000061943
EFO_0000305,ENSG00000198901,0.5000530593593662
EFO_0000319,ENSG00000151617,0.5858860718894608
EFO_0000339,ENSG00000254087,0.6021060998297686
EFO_0000341,ENSG00000169252,0.6261932909454625
EFO_0000341,ENSG00000184588,0.5991727741606669
EFO_0000365,ENSG00000213281,0.6276888989025823
EFO_0000400,ENSG00000109390,0.599643067166233
EFO_0000400,ENSG00000184983,0.599643067166233
EFO_0000400,ENSG00000257335,0.5662293160477476
EFO_0000407,ENSG00000164532,0.6753871488528976
EFO_0000474,ENSG00000152578,0.6025786370848414
EFO_0000474,ENSG00000179546,0.5238113541728755
EFO_0000474,ENSG00000184156,0.56238770214441
EFO_0000508,ENSG00000005483,0.5426035261124623
EFO_0000508,ENSG00000007372,0.5133669354283363
EFO_0000508,ENSG00000010818,0.5288725407457741
EFO_0000508,ENSG00000048342,0.537837676786927
EFO_0000508,ENSG00000101986,0.5457514249464636
EFO_0000508,ENSG00000106571,0.5066920884805328
EFO_0000508,ENSG00000120733,0.5097866817815808
EFO_0000508,ENSG00000126012,0.5475412680799502
EFO_0000508,ENSG00000130005,0.5327651672248265
EFO_0000508,ENSG00000132740,0.5419703359099126
EFO_0000508,ENSG00000141255,0.5372493408013725
EFO_0000508,ENSG00000147099,0.5338108709680649
EFO_0000508,ENSG00000167548,0.5530749678088406
EFO_0000508,ENSG00000169031,0.5276265618521265
EFO_0000508,ENSG00000182372,0.5014732694793779
EFO_0000508,ENSG00000185920,0.5118880171966637
EFO_0000508,ENSG00000188603,0.5316891268561851
EFO_0000508,ENSG00000196218,0.54590151079701
EFO_0000508,ENSG00000197694,0.5214835798830827
EFO_0000508,ENSG00000288705,0.5076236461494293
EFO_0000537,ENSG00000180530,0.5077791475649736
EFO_0000540,ENSG00000112115,0.514016259183774
EFO_0000565,ENSG00000113580,0.6055399884003512
EFO_0000565,ENSG00000119772,0.5228123953745999
EFO_0000616,ENSG00000008018,0.5068488074015775
EFO_0000616,ENSG00000041357,0.5054938992448372
EFO_0000616,ENSG00000048462,0.5531734739745219
EFO_0000616,ENSG00000115233,0.5286889894097532
EFO_0000616,ENSG00000128602,0.5421286265873403
EFO_0000616,ENSG00000146143,0.5608332802083937
EFO_0000616,ENSG00000168769,0.6910163581994732
EFO_0000637,ENSG00000161011,0.5030850652816159
EFO_0000676,ENSG00000154822,0.5171742264203243
EFO_0000681,ENSG00000077782,0.6183813494395893
EFO_0000681,ENSG00000100385,0.5153139161919855
EFO_0000712,ENSG00000132915,0.5415725491811313
EFO_0000712,ENSG00000156973,0.5415725491811313
EFO_0000729,ENSG00000095303,0.6114356359911978
EFO_0000731,ENSG00000082175,0.510036462057321
EFO_0000763,ENSG00000101146,0.5314869557180437
EFO_0000763,ENSG00000276410,0.5036449973405852
EFO_0000764,ENSG00000010610,0.737292353424631
EFO_0000764,ENSG00000104884,0.594213139161482
EFO_0000764,ENSG00000160868,0.6040165877214425
EFO_0001063,ENSG00000091010,0.5384553528816697
EFO_0001071,ENSG00000157764,0.561615704109427
EFO_0001072,ENSG00000130203,0.5241013788269635
EFO_0001378,ENSG00000100764,0.5986787783721536
EFO_0001645,ENSG00000065989,0.5436282430478275
EFO_0001645,ENSG00000105650,0.5436282430478275
EFO_0001645,ENSG00000143126,0.589174940309353
EFO_0001645,ENSG00000158186,0.5129754807828325
EFO_0001645,ENSG00000198670,0.5985274133187909
EFO_0001663,ENSG00000179348,0.5646284079044339
EFO_0002618,ENSG00000135503,0.5002248366698692
EFO_0002630,ENSG00000092054,0.5146099503497098
EFO_0002913,ENSG00000134460,0.5227274384260252
EFO_0002913,ENSG00000186350,0.5320958004556615
EFO_0002918,ENSG00000174775,0.5075966981283418
EFO_0003060,ENSG00000167552,0.6026538936464485
EFO_0003144,ENSG00000126895,0.5830442274143703
EFO_0003840,ENSG00000156738,0.525425073858232
EFO_0003882,ENSG00000091831,0.7255057705095522
EFO_0003884,ENSG00000187266,0.611954671887416
EFO_0003888,ENSG00000165646,0.6067299402847762
EFO_0003894,ENSG00000082175,0.5979547840962106
EFO_0003929,ENSG00000125910,0.5887958456834396
EFO_0003929,ENSG00000213694,0.5887349589052859
EFO_0003958,ENSG00000169432,0.5036449973405852
EFO_0004190,ENSG00000136944,0.5592387656134429
EFO_0004190,ENSG00000196526,0.5277220122041699
EFO_0004220,ENSG00000160870,0.5672301519310253
EFO_0004255,ENSG00000151623,0.5661919867762781
EFO_0004274,ENSG00000122870,0.5132133056179427
EFO_0004274,ENSG00000136689,0.5044408632997023
EFO_0004278,ENSG00000138777,0.8052177765393062
EFO_0004286,ENSG00000171557,0.5404965902242386
EFO_0004305,ENSG00000159216,0.5153582714717525
EFO_0004305,ENSG00000171408,0.525868040041448
EFO_0004305,ENSG00000179218,0.5704811164598795
EFO_0004309,ENSG00000013016,0.5803169370555973
EFO_0004309,ENSG00000021826,0.5533467445356754
EFO_0004309,ENSG00000102524,0.5602772407230407
EFO_0004309,ENSG00000106459,0.525490030480576
EFO_0004309,ENSG00000122194,0.5533485028647045
EFO_0004309,ENSG00000169607,0.5178966938549103
EFO_0004309,ENSG00000196628,0.5220072266703548
EFO_0004312,ENSG00000166033,0.6697444209364949
EFO_0004314,ENSG00000010671,0.5036449973405852
EFO_0004314,ENSG00000079308,0.5488633384886575
EFO_0004324,ENSG00000166603,0.6878382935839638
EFO_0004327,ENSG00000189067,0.5032961142467821
EFO_0004338,ENSG00000147454,0.5442768895717435
EFO_0004338,ENSG00000155903,0.504690362657341
EFO_0004340,ENSG00000120341,0.5602049099197194
EFO_0004340,ENSG00000130203,0.5735924246306084
EFO_0004340,ENSG00000162367,0.536059402878415
EFO_0004340,ENSG00000175161,0.536654628066013
EFO_0004340,ENSG00000188991,0.5181241778751345
EFO_0004343,ENSG00000130203,0.5365141746488509
EFO_0004343,ENSG00000163638,0.5007747043711479
EFO_0004344,ENSG00000140443,0.5695149424758167
EFO_0004346,ENSG00000101040,0.5037160771984883
EFO_0004346,ENSG00000107960,0.5381886795862095
EFO_0004348,ENSG00000168769,0.535539335983778
EFO_0004348,ENSG00000171885,0.5020074670727269
EFO_0004348,ENSG00000180530,0.5438589651827866
EFO_0004509,ENSG00000117707,0.5530469267514551
EFO_0004509,ENSG00000164062,0.5313865643698678
EFO_0004509,ENSG00000183579,0.5080899388191228
EFO_0004509,ENSG00000240505,0.5696218630133932
EFO_0004514,ENSG00000104447,0.5176561919031041
EFO_0004514,ENSG00000131668,0.5083432110125878
EFO_0004527,ENSG00000021826,0.5341689241941892
EFO_0004527,ENSG00000025708,0.5697561082079713
EFO_0004527,ENSG00000179833,0.5056641739149218
EFO_0004528,ENSG00000072274,0.6976052422523368
EFO_0004529,ENSG00000070540,0.5036839594556513
EFO_0004529,ENSG00000101670,0.5526403211314008
EFO_0004529,ENSG00000105877,0.5094080559456816
EFO_0004529,ENSG00000123739,0.5455388627853811
EFO_0004529,ENSG00000153815,0.5202871387612332
EFO_0004529,ENSG00000173334,0.5221098094844955
EFO_0004530,ENSG00000082438,0.5174938840256779
EFO_0004530,ENSG00000091583,0.5861624231165639
EFO_0004530,ENSG00000100979,0.5824370826712556
EFO_0004530,ENSG00000127663,0.5397521991036045
EFO_0004530,ENSG00000148737,0.5202663973816412
EFO_0004530,ENSG00000165029,0.5512842949712806
EFO_0004531,ENSG00000174332,0.5055264787693919
EFO_0004531,ENSG00000184144,0.5355165076082152
EFO_0004532,ENSG00000142627,0.5584620275993729
EFO_0004533,ENSG00000148288,0.5340871359115235
EFO_0004533,ENSG00000152749,0.5058546026801896
EFO_0004533,ENSG00000162613,0.5231869679888884
EFO_0004533,ENSG00000164761,0.5523704536919408
EFO_0004533,ENSG00000248144,0.6028765025664242
EFO_0004536,ENSG00000002933,0.519266669259953
EFO_0004536,ENSG00000048462,0.5508305137527817
EFO_0004541,ENSG00000133488,0.5007153488351808
EFO_0004541,ENSG00000137960,0.5019486358876515
EFO_0004541,ENSG00000143409,0.530493077709925
EFO_0004541,ENSG00000162722,0.5598792834656056
EFO_0004541,ENSG00000180815,0.5521604796881978
EFO_0004555,ENSG00000257017,0.5635191533683576
EFO_0004570,ENSG00000130203,0.5497317725300691
EFO_0004574,ENSG00000112249,0.5032378006695524
EFO_0004574,ENSG00000152684,0.5200280445406145
EFO_0004574,ENSG00000165406,0.5097640418090263
EFO_0004587,ENSG00000099998,0.5156298950802655
EFO_0004587,ENSG00000105397,0.6329234098115082
EFO_0004587,ENSG00000147443,0.544490194197158
EFO_0004587,ENSG00000197879,0.5134209149923222
EFO_0004587,ENSG00000213088,0.5437830972021551
EFO_0004611,ENSG00000084674,0.739071742982596
EFO_0004611,ENSG00000146477,0.6452758032407856
EFO_0004611,ENSG00000156515,0.5176592544120829
EFO_0004611,ENSG00000162402,0.5284299566106055
EFO_0004611,ENSG00000189067,0.514214451558382
EFO_0004612,ENSG00000137309,0.5207124350883252
EFO_0004612,ENSG00000158874,0.5765345599065385
EFO_0004612,ENSG00000180530,0.517626370821948
EFO_0004612,ENSG00000214944,0.521655710715417
EFO_0004612,ENSG00000244405,0.528133656042051
EFO_0004614,ENSG00000143126,0.5645863078123924
EFO_0004614,ENSG00000257017,0.504198576354773
EFO_0004615,ENSG00000148584,0.5821909972269643
EFO_0004615,ENSG00000156515,0.5002503351280045
EFO_0004617,ENSG00000101076,0.5239742588717486
EFO_0004627,ENSG00000105397,0.5307968519987775
EFO_0004627,ENSG00000186188,0.5482934055323966
EFO_0004696,ENSG00000107249,0.5171498444506839
EFO_0004705,ENSG00000133466,0.5354337206709039
EFO_0004725,ENSG00000021826,0.5608030018605066
EFO_0004725,ENSG00000198721,0.522462510754749
EFO_0004732,ENSG00000021826,0.5009037893617347
EFO_0004784,ENSG00000182197,0.5073136018317539
EFO_0004799,ENSG00000138075,0.7141860266642249
EFO_0004833,ENSG00000085491,0.5477000389872081
EFO_0004833,ENSG00000111725,0.5306600423645922
EFO_0004833,ENSG00000117069,0.5208994003761614
EFO_0004833,ENSG00000122025,0.5584476744601533
EFO_0004833,ENSG00000131507,0.5029991561533029
EFO_0004833,ENSG00000162373,0.5082675773571493
EFO_0004833,ENSG00000162618,0.5649209007558366
EFO_0004833,ENSG00000173535,0.5681142868674227
EFO_0004838,ENSG00000144118,0.5265484213006686
EFO_0004838,ENSG00000188488,0.5159452502564711
EFO_0004842,ENSG00000100368,0.6796061374711695
EFO_0004842,ENSG00000134460,0.5278059374787658
EFO_0004842,ENSG00000136634,0.5376366826185829
EFO_0004842,ENSG00000174173,0.5017985161486584
EFO_0004908,ENSG00000043143,0.5127588163617716
EFO_0004911,ENSG00000169174,0.8611749000258211
EFO_0004980,ENSG00000113739,0.5064610315338246
EFO_0004995,ENSG00000053918,0.52049032068881
EFO_0004995,ENSG00000081248,0.5274370613786472
EFO_0004995,ENSG00000100578,0.5662794794353634
EFO_0004995,ENSG00000108179,0.5358385656437511
EFO_0004995,ENSG00000117280,0.5506868949236602
EFO_0004995,ENSG00000123737,0.5432499114540047
EFO_0004995,ENSG00000124780,0.5058771442733886
EFO_0004995,ENSG00000140511,0.5118658661302067
EFO_0004995,ENSG00000148737,0.5404922089353056
EFO_0004995,ENSG00000175920,0.52823843251401
EFO_0004995,ENSG00000184530,0.5246482507899938
EFO_0004995,ENSG00000244486,0.529121802150631
EFO_0004999,ENSG00000164440,0.5106216116251867
EFO_0004999,ENSG00000240505,0.5131630736292038
EFO_0005046,ENSG00000160293,0.5036449973405852
EFO_0005046,ENSG00000224373,0.5875280242363392
EFO_0005046,ENSG00000240382,0.5875280242363392
EFO_0005046,ENSG00000244437,0.5875280242363392
EFO_0005058,ENSG00000134538,0.5275269666802361
EFO_0005091,ENSG00000054523,0.511932223175622
EFO_0005091,ENSG00000101384,0.5010741310224985
EFO_0005091,ENSG00000115850,0.5106879827050633
EFO_0005091,ENSG00000142611,0.5278951990005707
EFO_0005091,ENSG00000162104,0.5159505554431322
EFO_0005106,ENSG00000105810,0.5313640040830664
EFO_0005106,ENSG00000111452,0.5225944700293618
EFO_0005106,ENSG00000122034,0.5228907760098589
EFO_0005106,ENSG00000134508,0.5342066909575832
EFO_0005106,ENSG00000148120,0.5155891800143366
EFO_0005116,ENSG00000119943,0.5171030364812578
EFO_0005134,ENSG00000166183,0.5237032062753242
EFO_0005251,ENSG00000171873,0.5894559911978448
EFO_0005303,ENSG00000182533,0.6102995137143477
EFO_0005532,ENSG00000149131,0.5788539290974933
EFO_0005547,ENSG00000134910,0.5095653956766704
EFO_0005611,ENSG00000274286,0.5371205718316134
EFO_0005689,ENSG00000189067,0.5022234504251916
EFO_0005741,ENSG00000278828,0.5080339037459817
EFO_0005754,ENSG00000111424,0.5036449973405852
EFO_0005763,ENSG00000105664,0.5285848240839626
EFO_0005763,ENSG00000134775,0.5129116738521285
EFO_0005763,ENSG00000174417,0.5287252288978836
EFO_0005772,ENSG00000027001,0.5220878539409267
EFO_0005772,ENSG00000073584,0.5267715533409181
EFO_0005772,ENSG00000100129,0.5034866120558271
EFO_0005772,ENSG00000110536,0.539638039473632
